show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,primary_genre,duration_minutes,seasons
s1004,Movie,The Hidden Dreams 1004,Sara Park,"Anil Costa, Priya Johnson, Tom Tanaka",United States,13-09-2025,2023,TV-MA,157 min,Comedies,A gripping movie exploring themes of survival and identity in United States.,2025,September,Comedies,157,
s1005,Movie,The Secret Storm 1005,Carlos Lee,"Maria Khan, Carlos Lee, Carlos Khan, Raj Kumar, John Patel, Priya Park, Tom Rossi",United States,23-06-2020,2019,PG-13,151 min,Dramas,A gripping movie exploring themes of survival and identity in United States.,2020,June,Dramas,151,
s1006,Movie,The Forgotten Journey 1006,Fatima Müller,"Fatima Khan, Aisha Kumar, Hana Nair, Sara Park, Priya Rossi",France,17-05-2022,2022,TV-14,78 min,"Romantic Movies, Action & Adventure",A gripping movie exploring themes of survival and identity in France.,2022,May,Romantic Movies,78,
s1007,Movie,The Forgotten Empire 1007,Unknown,"Min Patel, Fatima Nair, Tom Costa, Aisha Johnson, Maria Costa, Anil Khan, David Rossi",Germany,15-04-2024,2023,R,160 min,"Comedies, Dramas, Romantic Movies",A gripping movie exploring themes of survival and identity in Germany.,2024,April,Comedies,160,
s1008,Movie,The Wild Memory 1008,Maria Khan,"Carlos Kumar, Priya Nair, Tom Park, Fatima Garcia, Fatima Garcia, Hana Nair",India,27-03-2025,2023,TV-14,131 min,Horror Movies,A gripping movie exploring themes of survival and identity in India.,2025,March,Horror Movies,131,
s1009,Movie,The Broken Legacy 1009,John Garcia,"Elena Kumar, Tom Nair, Wei Johnson",United States,19-04-2026,2025,PG-13,127 min,Independent Movies,A gripping movie exploring themes of survival and identity in United States.,2026,April,Independent Movies,127,
s1010,TV Show,The Hidden Shadows 1010,Unknown,"Anil Nair, John Kumar, Wei Tanaka",Mexico,28-09-2015,2014,TV-MA,1 Seasons,Crime TV Shows,A gripping tv show exploring themes of survival and identity in Mexico.,2015,September,Crime TV Shows,,1
s1011,TV Show,The Last Dreams 1011,Unknown,"Raj Patel, Elena Park, Tom Smith",United States,23-02-2026,2025,TV-14,7 Seasons,"TV Action & Adventure, TV Comedies",A gripping tv show exploring themes of survival and identity in United States.,2026,February,TV Action & Adventure,,7
s1012,Movie,The Secret Dreams 1012,Unknown,"Yuki Lee, Carlos Müller, Priya Johnson, Anil Costa",Spain,12-04-2022,2022,TV-14,119 min,Horror Movies,A gripping movie exploring themes of survival and identity in Spain.,2022,April,Horror Movies,119,
s1013,Movie,The Endless Legacy 1013,David Nair,"Anil Kumar, Hana Park, Raj Rossi",Spain,26-07-2023,2023,TV-Y7,166 min,"Action & Adventure, Documentaries, Romantic Movies",A gripping movie exploring themes of survival and identity in Spain.,2023,July,Action & Adventure,166,
s1014,TV Show,The Golden Horizon 1014,Unknown,"David Kumar, Anil Silva, Aisha Müller",Canada,12-01-2024,2022,TV-14,5 Seasons,"TV Mysteries, TV Action & Adventure, Anime Series",A gripping tv show exploring themes of survival and identity in Canada.,2024,January,TV Mysteries,,5
s1015,Movie,The Forgotten Dreams 1015,Priya Park,"Yuki Kumar, Min Patel, David Smith, Tom Johnson",France,01-02-2023,2023,TV-14,152 min,"Romantic Movies, Horror Movies",A gripping movie exploring themes of survival and identity in France.,2023,February,Romantic Movies,152,
s1016,TV Show,The Broken Storm 1016,Unknown,"Aisha Patel, Hana Khan, Maria Silva, Tom Garcia, Tom Johnson, Min Costa",Japan,16-10-2024,2021,TV-PG,1 Season,"Reality TV, Kids' TV",A gripping tv show exploring themes of survival and identity in Japan.,2024,October,Reality TV,,1
s1017,Movie,The Forgotten Kingdom 1017,Elena Costa,"Priya Lee, Raj Lee, Aisha Garcia, Sara Rossi, Priya Johnson, Min Silva, Raj Park",Spain,18-07-2022,2022,TV-14,141 min,"Sci-Fi & Fantasy, Comedies, Children & Family Movies",A gripping movie exploring themes of survival and identity in Spain.,2022,July,Sci-Fi & Fantasy,141,
s1018,Movie,The Dark Storm 1018,Unknown,"Wei Silva, Raj Khan, Priya Patel, Raj Costa, Sara Garcia, Priya Costa, Min Lee",United Kingdom,01-03-2023,2019,R,81 min,Thrillers,A gripping movie exploring themes of survival and identity in United Kingdom.,2023,March,Thrillers,81,
s1019,Movie,The Lost Journey 1019,Maria Rossi,"Tom Johnson, Wei Costa, Priya Smith, Maria Khan, Priya Johnson",South Korea,04-06-2023,2018,PG-13,128 min,"Children & Family Movies, Horror Movies",A gripping movie exploring themes of survival and identity in South Korea.,2023,June,Children & Family Movies,128,
s1020,Movie,The Wild City 1020,Unknown,"David Patel, Priya Rossi, Anil Costa, Fatima Park, Sara Khan, Maria Smith",United States,05-07-2019,2016,TV-MA,125 min,"Action & Adventure, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in United States.,2019,July,Action & Adventure,125,
s1021,Movie,The Golden Shadows 1021,Maria Kumar,"Maria Garcia, Sara Rossi, Raj Park, Raj Park, Anil Smith, Tom Tanaka, David Silva",United States,10-11-2024,2024,TV-14,117 min,"Dramas, Romantic Movies",A gripping movie exploring themes of survival and identity in United States.,2024,November,Dramas,117,
s1022,Movie,The Secret Kingdom 1022,Elena Garcia,"Wei Patel, David Park, Fatima Kumar, Anil Smith, Elena Patel, Wei Garcia, Fatima Park",Australia,06-08-2019,2019,TV-MA,97 min,Horror Movies,A gripping movie exploring themes of survival and identity in Australia.,2019,August,Horror Movies,97,
s1023,TV Show,The Hidden Horizon Chronicles 1023,Unknown,"Elena Smith, Anil Costa, Sara Patel",United States,05-02-2024,2023,TV-14,7 Seasons,"Reality TV, Romantic TV Shows",A gripping tv show exploring themes of survival and identity in United States.,2024,February,Reality TV,,7
s1024,Movie,The Hidden Empire 1024,Unknown,"Priya Lee, Wei Silva, Priya Park",United States,19-02-2026,2024,TV-MA,117 min,Sci-Fi & Fantasy,A gripping movie exploring themes of survival and identity in United States.,2026,February,Sci-Fi & Fantasy,117,
s1025,TV Show,The Secret Dreams 1025,Unknown,"Min Smith, Aisha Johnson, David Müller",India,08-06-2019,2019,TV-MA,8 Season,"Crime TV Shows, Kids' TV, TV Dramas",A gripping tv show exploring themes of survival and identity in India.,2019,June,Crime TV Shows,,8
s1026,Movie,The Silent Journey 1026,Yuki Patel,"Yuki Tanaka, Maria Costa, Min Silva, Hana Nair, Aisha Lee",United Kingdom,27-12-2025,2021,TV-14,153 min,Independent Movies,A gripping movie exploring themes of survival and identity in United Kingdom.,2025,December,Independent Movies,153,
s1027,Movie,The Dark Storm 1027,Unknown,"Maria Rossi, Hana Costa, Yuki Costa, Priya Tanaka, Priya Kumar, Fatima Lee, Anil Garcia",Unknown,09-05-2026,2024,TV-Y7,130 min,Thrillers,A gripping movie exploring themes of survival and identity in United States.,2026,May,Thrillers,130,
s1028,Movie,The Wild Shadows 1028,Unknown,"Hana Costa, Sara Rossi, Fatima Patel, Carlos Lee, Maria Silva",India,20-11-2025,2025,PG,121 min,Action & Adventure,A gripping movie exploring themes of survival and identity in India.,2025,November,Action & Adventure,121,
s1029,Movie,The Eternal Dreams 1029,Carlos Park,"Yuki Patel, Hana Patel, Yuki Garcia, David Costa, Carlos Silva",Nigeria,28-07-2021,2021,TV-14,104 min,"Thrillers, Dramas, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Nigeria.,2021,July,Thrillers,104,
s1030,Movie,The Broken Journey 1030,Min Nair,"Fatima Park, Anil Silva, Sara Rossi, David Lee, Priya Lee, Tom Garcia",South Korea,05-07-2026,2023,TV-14,139 min,Romantic Movies,A gripping movie exploring themes of survival and identity in South Korea.,2026,July,Romantic Movies,139,
s1031,TV Show,The Last Kingdom Chronicles 1031,Unknown,"Elena Müller, Yuki Park, Raj Müller",Egypt,24-03-2023,2022,PG,1 Season,"Romantic TV Shows, TV Mysteries, TV Comedies",A gripping tv show exploring themes of survival and identity in Egypt.,2023,March,Romantic TV Shows,,1
s1032,TV Show,The Silent Legacy Chronicles 1032,Unknown,"David Costa, Yuki Park, Min Müller, Tom Kumar",India,03-02-2016,2011,TV-MA,2 Seasons,"TV Action & Adventure, TV Comedies, TV Dramas",A gripping tv show exploring themes of survival and identity in India.,2016,February,TV Action & Adventure,,2
s1033,Movie,The Secret City 1033,Fatima Park,"Wei Kumar, Priya Müller, Maria Garcia",France,01-11-2022,2020,R,121 min,"Sci-Fi & Fantasy, Romantic Movies, Documentaries",A gripping movie exploring themes of survival and identity in France.,2022,November,Sci-Fi & Fantasy,121,
s1034,Movie,The Secret Dreams 1034,Unknown,"John Lee, Hana Nair, Wei Lee, Fatima Rossi, David Kumar",Spain,12-10-2026,2021,TV-PG,77 min,Action & Adventure,A gripping movie exploring themes of survival and identity in Spain.,2026,October,Action & Adventure,77,
s1035,Movie,The Lost Shadows 1035,Maria Rossi,"Anil Lee, Sara Müller, Raj Tanaka, Priya Kumar, Raj Silva, Yuki Müller, Hana Khan",United States,27-01-2020,2019,TV-G,133 min,Children & Family Movies,A gripping movie exploring themes of survival and identity in United States.,2020,January,Children & Family Movies,133,
s1036,TV Show,The Golden Memory 1036,Unknown,"Hana Silva, Anil Patel, Yuki Smith",Egypt,23-04-2020,2020,TV-Y,2 Season,"Romantic TV Shows, Crime TV Shows",A gripping tv show exploring themes of survival and identity in Egypt.,2020,April,Romantic TV Shows,,2
s1037,Movie,The Forgotten Rebellion 1037,Carlos Lee,"David Garcia, Anil Lee, Tom Smith, Anil Kumar, Aisha Rossi, Raj Müller, Raj Silva",South Korea,04-10-2017,2017,R,98 min,"Romantic Movies, Action & Adventure, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in South Korea.,2017,October,Romantic Movies,98,
s1038,Movie,The Hidden Rebellion 1038,Carlos Rossi,"Fatima Park, Maria Park, Hana Müller, Hana Johnson, Yuki Khan, Sara Nair, Carlos Kumar",India,02-09-2016,2011,TV-G,79 min,"Thrillers, Children & Family Movies, Independent Movies",A gripping movie exploring themes of survival and identity in India.,2016,September,Thrillers,79,
s1039,Movie,The Golden Horizon 1039,Hana Garcia,"Raj Smith, Elena Tanaka, Tom Lee, Fatima Garcia, Tom Garcia",Japan,15-08-2024,2024,TV-MA,118 min,Romantic Movies,A gripping movie exploring themes of survival and identity in Japan.,2024,August,Romantic Movies,118,
s1040,TV Show,The Forgotten Shadows Chronicles 1040,Unknown,"Carlos Khan, David Nair, John Smith, Raj Park",France,18-08-2023,2023,PG,5 Seasons,"TV Dramas, Crime TV Shows, Reality TV",A gripping tv show exploring themes of survival and identity in France.,2023,August,TV Dramas,,5
s1041,Movie,The Hidden Dreams 1041,Unknown,"Aisha Patel, Fatima Tanaka, Raj Garcia, John Smith, Tom Silva, Min Tanaka, Maria Johnson",United States,14-11-2026,2025,TV-14,177 min,"Dramas, Romantic Movies, Documentaries",A gripping movie exploring themes of survival and identity in United States.,2026,November,Dramas,177,
s1042,Movie,The Hidden Empire 1042,Min Lee,"Wei Smith, Wei Johnson, Aisha Khan, Wei Silva, Anil Tanaka, Carlos Silva, Wei Costa",United States,11-11-2026,2024,TV-PG,128 min,"Sci-Fi & Fantasy, Independent Movies",A gripping movie exploring themes of survival and identity in United States.,2026,November,Sci-Fi & Fantasy,128,
s1043,Movie,The Lost Storm 1043,Unknown,"Min Kumar, Maria Kumar, Min Smith, Priya Costa, Sara Nair, Wei Tanaka",United Kingdom,15-03-2026,2024,TV-MA,117 min,"Independent Movies, Action & Adventure",A gripping movie exploring themes of survival and identity in United Kingdom.,2026,March,Independent Movies,117,
s1044,TV Show,The Dark Journey 1044,Unknown,"Sara Patel, John Patel, Elena Park",United States,06-01-2020,2019,TV-MA,4 Seasons,"Crime TV Shows, TV Comedies, TV Mysteries",A gripping tv show exploring themes of survival and identity in United States.,2020,January,Crime TV Shows,,4
s1045,Movie,The Dark Kingdom 1045,Sara Lee,"Priya Park, David Johnson, Min Park, Elena Garcia, John Silva, Anil Park, Anil Costa",United States,14-02-2023,2022,TV-MA,83 min,Independent Movies,A gripping movie exploring themes of survival and identity in United States.,2023,February,Independent Movies,83,
s1046,Movie,The Last Storm 1046,Tom Johnson,"Elena Garcia, Fatima Lee, Yuki Nair, Anil Müller",United States,18-08-2024,2021,TV-14,167 min,"Sci-Fi & Fantasy, Documentaries, Comedies",A gripping movie exploring themes of survival and identity in United States.,2024,August,Sci-Fi & Fantasy,167,
s1047,Movie,The Secret Dreams 1047,Unknown,"Hana Johnson, Yuki Patel, Maria Müller, Carlos Garcia, Maria Kumar, Fatima Smith, Fatima Khan",Mexico,06-03-2023,2022,TV-14,162 min,"Action & Adventure, Dramas",A gripping movie exploring themes of survival and identity in Mexico.,2023,March,Action & Adventure,162,
s1048,Movie,The Broken Shadows 1048,Priya Silva,"Hana Park, Raj Müller, Maria Park, Raj Garcia, Anil Müller",South Korea,07-11-2018,2016,TV-MA,163 min,Independent Movies,A gripping movie exploring themes of survival and identity in South Korea.,2018,November,Independent Movies,163,
s1049,Movie,The Last Rebellion 1049,Maria Park,"Elena Lee, Maria Park, John Tanaka, Sara Park, Hana Kumar, Maria Patel",South Korea,23-05-2015,2014,TV-14,159 min,Documentaries,A gripping movie exploring themes of survival and identity in South Korea.,2015,May,Documentaries,159,
s1050,Movie,The Secret City 1050,Unknown,"Sara Park, Carlos Nair, Min Rossi",Unknown,02-06-2023,2022,R,122 min,"Thrillers, Documentaries",A gripping movie exploring themes of survival and identity in United States.,2023,June,Thrillers,122,
s1051,TV Show,The Forgotten Shadows 1051,Unknown,"Wei Johnson, Priya Silva, Priya Rossi",South Korea,19-07-2025,2025,PG-13,2 Seasons,TV Comedies,A gripping tv show exploring themes of survival and identity in South Korea.,2025,July,TV Comedies,,2
s1052,Movie,The Endless Storm 1052,Fatima Smith,"Tom Silva, Wei Garcia, Priya Costa, Hana Smith, Aisha Rossi, Raj Patel, Anil Lee",India,19-03-2024,2020,TV-PG,165 min,"Documentaries, Comedies, Dramas",A gripping movie exploring themes of survival and identity in India.,2024,March,Documentaries,165,
s1053,Movie,The Golden Dreams 1053,Tom Garcia,"Tom Lee, Sara Kumar, Yuki Johnson",Canada,27-06-2019,2018,PG-13,123 min,"Children & Family Movies, Dramas",A gripping movie exploring themes of survival and identity in Canada.,2019,June,Children & Family Movies,123,
s1054,TV Show,The Silent Legacy 1054,Unknown,"Hana Park, Carlos Johnson, Aisha Lee, Raj Khan, Tom Garcia",Unknown,21-05-2026,2023,TV-14,1 Seasons,"TV Action & Adventure, Kids' TV",A gripping tv show exploring themes of survival and identity in United States.,2026,May,TV Action & Adventure,,1
s1055,Movie,The Eternal Legacy 1055,Maria Khan,"Aisha Müller, Maria Nair, David Müller, David Khan",India,05-07-2019,2018,TV-MA,125 min,Comedies,A gripping movie exploring themes of survival and identity in India.,2019,July,Comedies,125,
s1056,Movie,The Broken Legacy 1056,John Park,"Aisha Garcia, Carlos Park, Yuki Nair, Priya Müller, Tom Khan, Carlos Tanaka, David Costa",Brazil,22-02-2023,2019,TV-14,135 min,"Dramas, Independent Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in Brazil.,2023,February,Dramas,135,
s1057,TV Show,The Secret Rebellion Chronicles 1057,Unknown,"Carlos Tanaka, Carlos Khan, Hana Nair, Anil Costa, Carlos Smith, Priya Park, Sara Nair",United States,10-12-2025,2020,TV-Y7,8 Seasons,"TV Dramas, Romantic TV Shows",A gripping tv show exploring themes of survival and identity in United States.,2025,December,TV Dramas,,8
s1058,Movie,The Forgotten Promise 1058,Tom Park,"Fatima Rossi, David Costa, Min Silva, Fatima Park, David Tanaka, Sara Tanaka, Aisha Lee",Canada,12-01-2026,2023,TV-14,162 min,"Romantic Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in Canada.,2026,January,Romantic Movies,162,
s1059,Movie,The Wild Empire 1059,Priya Silva,"Fatima Garcia, Priya Garcia, David Khan, Sara Kumar",India,13-05-2020,2016,TV-MA,119 min,"Sci-Fi & Fantasy, Independent Movies, Thrillers",A gripping movie exploring themes of survival and identity in India.,2020,May,Sci-Fi & Fantasy,119,
s1060,Movie,The Broken Shadows 1060,Wei Costa,"Maria Lee, Sara Johnson, Tom Silva, Yuki Nair, Min Garcia, John Nair",India,19-01-2016,2012,TV-14,112 min,"Horror Movies, Independent Movies, Comedies",A gripping movie exploring themes of survival and identity in India.,2016,January,Horror Movies,112,
s1061,TV Show,The Golden City Chronicles 1061,Unknown,"John Khan, Wei Silva, John Nair, Yuki Kumar, Fatima Müller, Hana Tanaka, Wei Silva",United States,28-08-2021,2017,PG-13,5 Seasons,Romantic TV Shows,A gripping tv show exploring themes of survival and identity in United States.,2021,August,Romantic TV Shows,,5
s1062,Movie,The Lost Storm 1062,Carlos Müller,"Carlos Smith, Raj Kumar, John Rossi, Sara Garcia, Maria Smith, Priya Lee",Canada,07-05-2014,2014,TV-14,161 min,Children & Family Movies,A gripping movie exploring themes of survival and identity in Canada.,2014,May,Children & Family Movies,161,
s1063,Movie,The Last Promise 1063,Fatima Park,"Aisha Patel, Min Khan, Fatima Nair, Elena Kumar",India,03-08-2024,2022,TV-14,141 min,"Romantic Movies, Action & Adventure",A gripping movie exploring themes of survival and identity in India.,2024,August,Romantic Movies,141,
